latitude	longitude	time_received	vehicle_id	distance_along_trip	inferred_direction_id	inferred_phase	inferred_route_id	inferred_trip_id	next_scheduled_stop_distance	next_scheduled_stop_id
40.668602	-73.986697	2014-08-01 04:00:01	469	4135.3471071014355	1	IN_PROGRESS	MTA NYCT_B63	MTA NYCT_JG_C4-Weekday-141500_B63_123	2.631838042056188	MTA_305423
40.713702	-73.979670	2014-08-01 04:00:01	3928	3974.805808480911	0	LAYOVER_DURING	MTA NYCT_M22	MTA NYCT_MQ_C4-Weekday-141000_M21_208	129.33089859723805	MTA_903025
40.748222	-73.984180	2014-08-01 04:00:01	5854	1903.7575629287167	0	IN_PROGRESS	MTA NYCT_M34+	MTA NYCT_MQ_C4-Weekday-142800_SBS34_30	319.65877470256237	MTA_401824
40.673793	-73.923243	2014-08-01 04:00:01	6574	6905.4166072797525	0	IN_PROGRESS	MTA NYCT_B65	MTA NYCT_EN_C4-Weekday-141000_B65_116	82.64657277603692	MTA_305582
40.808675	-73.938427	2014-08-01 04:00:01	6755	9924.939800543725	0	IN_PROGRESS	MTA NYCT_M1	MTA NYCT_MV_C4-Weekday-139200_M1_43	222.59271141425415	MTA_400057
40.669211	-73.933691	2014-08-01 04:00:01	8999	8250.659876965958	1	IN_PROGRESS	MTA NYCT_B14	MTA NYCT_EN_C4-Weekday-140500_B17_122	3.270012967645016	MTA_301601
40.577695	-73.961179	2014-08-01 04:00:02	358	9722.426527930453	1	IN_PROGRESS	MTA NYCT_B68	MTA NYCT_JG_C4-Weekday-141000_B68_133	141.99019053010124	MTA_300013
40.591107	-73.960588	2014-08-01 04:00:02	393	4069.88331780913	0	IN_PROGRESS	MTA NYCT_B68	MTA NYCT_JG_C4-Weekday-141000_B6769_26	95.60737620638974	MTA_305699
40.600196	-73.820572	2014-08-01 04:00:02	559	19337.512072970443	1	IN_PROGRESS	MTABC_Q53	MTABC_6568185-CPPC4-CP_C4-Weekday-30	1752.239833643158	MTA_550703
40.750657	-73.986998	2014-08-01 04:00:02	3169	27084.019898331448	1	IN_PROGRESS	MTABC_QM2	MTABC_6567584-CPPC4-CP_C4-Weekday-30	8.743302647373639	MTA_450392
40.640638	-73.743136	2014-08-01 04:00:02	3544	8611.572030562107	0	IN_PROGRESS	MTABC_Q113	MTABC_6547546-BPPC4-BP_C4-Weekday-05	0	MTA_552476
40.701347	-73.808044	2014-08-01 04:00:02	3646	1539.0825653045613	1	IN_PROGRESS	MTABC_Q06	MTABC_6540250-JKPC4-JK_C4-Weekday-05-SDon	9.692765912259347	MTA_550038
40.711771	-73.859379	2014-08-01 04:00:02	3725	10026.496126230952	1	IN_PROGRESS	MTABC_Q23	MTABC_6583856-LGPC4-LG_C4-Weekday-77	1055.0323772647098	MTA_550970
40.683378	-73.822809	2014-08-01 04:00:02	3742	3795.2487637698505	1	IN_PROGRESS	MTABC_Q10	MTABC_6542148-JKPC4-JK_C4-Weekday-05-SDon	153.85422393653425	MTA_550316
40.833138	-73.862927	2014-08-01 04:00:02	5310	8255.6275112086	1	IN_PROGRESS	MTA NYCT_BX39	MTA NYCT_GH_C4-Weekday-140500_BX39_35	14.561625599610124	MTA_102394
40.841206	-73.904686	2014-08-01 04:00:02	5590	5571.447899356455	1	IN_PROGRESS	MTA NYCT_BX41	MTA NYCT_KB_C4-Weekday-142100_BX41_25	4.852285013796063	MTA_103695
40.802316	-73.934057	2014-08-01 04:00:02	5607	207.14378923997356	1	IN_PROGRESS	MTA NYCT_M15	MTA NYCT_OS_C4-Weekday-144200_M15_54	219.1932971361275	MTA_401739
40.701621	-73.730481	2014-08-01 04:00:02	6433	7785.847050640703	0	IN_PROGRESS	MTA NYCT_Q83	MTA NYCT_QV_C4-Weekday-140900_MISC_288	56.95689863345615	MTA_904104
40.697796	-73.913958	2014-08-01 04:00:02	6545	7878.94088521849	0	IN_PROGRESS	MTA NYCT_B52	MTA NYCT_FP_C4-Weekday-139000_Q55_313	12.619342847370717	MTA_307691
40.750826	-73.986878	2014-08-01 04:00:02	6680	1703.3734955892432	0	IN_PROGRESS	MTA NYCT_M7	MTA NYCT_MV_C4-Weekday-143000_M7_739	198.5533896415145	MTA_404039
40.760219	-73.827689	2014-08-01 04:00:02	6866	6254.089163395973	1	LAYOVER_DURING	MTA NYCT_Q15	MTA NYCT_CS_C4-Weekday-141700_Q15_7	3.278040659661201	MTA_804031
40.760672	-73.828344	2014-08-01 04:00:02	6878	7594.166966304696	1	LAYOVER_DURING	MTA NYCT_Q16	MTA NYCT_CS_C4-Weekday-141000_MISC_816	86.16395755217309	MTA_804050
40.714189	-73.948102	2014-08-01 04:00:02	9545	8469.768644300355	1	IN_PROGRESS	MTA NYCT_B24	MTA NYCT_GA_C4-Weekday-141500_B24_112	0	MTA_302286
40.614642	-74.034572	2014-08-01 04:00:03	264	11923.264955541199	1	IN_PROGRESS	MTA NYCT_B16	MTA NYCT_JG_C4-Weekday-139000_B16_21	17.521469169405464	MTA_301722
40.637935	-73.989088	2014-08-01 04:00:03	441	4422.902477181549	1	IN_PROGRESS	MTA NYCT_B16	MTA NYCT_JG_C4-Weekday-142500_B16_20	125.15111228350361	MTA_301682
40.631738	-73.945561	2014-08-01 04:00:03	507	11922.891634346233	0	IN_PROGRESS	MTABC_B103	MTABC_6436978-SCPC4-SC_C4-Weekday-20	87.77218652774172	MTA_350026
40.761318	-73.962715	2014-08-01 04:00:03	3580	8052.931152037112	1	LAYOVER_DURING	MTABC_Q101	MTABC_6585983-LGPC4-LG_C4-Weekday-77	16.46327996038599	MTA_450445
40.902695	-73.868302	2014-08-01 04:00:03	4091	0	1	LAYOVER_DURING	MTA NYCT_BX34	MTA NYCT_GH_C4-Weekday-144000_BX16_23	0	MTA_102246
40.689679	-73.752174	2014-08-01 04:00:03	4678	5984.780459105794	0	IN_PROGRESS	MTA NYCT_Q84	MTA NYCT_JA_C4-Weekday-142000_MISC_546	5.807432303976384	MTA_500464
40.795962	-73.935140	2014-08-01 04:00:03	5027	468.7055047555168	1	IN_PROGRESS	MTA NYCT_M116	MTA NYCT_OS_C4-Weekday-143500_M35_207	3.7228794075181213	MTA_402000
40.647537	-73.781332	2014-08-01 04:00:03	5645	136.91366115446726	0	IN_PROGRESS	MTABC_Q10	MTABC_6541981-JKPC4-JK_C4-Weekday-05-SDon	2245.3840429332777	MTA_503996
40.813083	-73.908833	2014-08-01 04:00:03	5954	4381.758648757677	0	IN_PROGRESS	MTA NYCT_BX19	MTA NYCT_WF_C4-Weekday-141200_BX19_43	27.38595008198172	MTA_101314
40.853194	-73.934209	2014-08-01 04:00:03	6055	1504.2877735478105	0	IN_PROGRESS	MTA NYCT_BX7	MTA NYCT_KB_C4-Weekday-143000_M100_336	7.986407029849943	MTA_405004
40.760424	-73.826838	2014-08-01 04:00:03	6062	118.59850311912669	0	IN_PROGRESS	MTA NYCT_Q28	MTA NYCT_CS_C4-Weekday-143500_MISC_806	276.72984061129864	MTA_904189
40.855132	-73.933381	2014-08-01 04:00:03	6247	7611.481116004878	0	IN_PROGRESS	MTA NYCT_M100	MTA NYCT_KB_C4-Weekday-137500_M100_339	54.49229388603999	MTA_402542
40.804546	-73.955608	2014-08-01 04:00:03	6752	9415.655551747273	0	IN_PROGRESS	MTA NYCT_M7	MTA NYCT_MV_C4-Weekday-139000_M10_823	49.28340726355964	MTA_401044
40.642958	-74.074643	2014-08-01 04:00:03	7040	114.24608729449392	1	IN_PROGRESS	MTA NYCT_S66	MTA NYCT_CA_C4-Weekday-144000_MISC_515	195.6763456355402	MTA_200176
40.629325	-74.028780	2014-08-01 04:00:03	7568	7690.488825261622	1	IN_PROGRESS	MTA NYCT_B37	MTA NYCT_JG_C4-Weekday-142000_B35_64	147.8538535796397	MTA_308267
40.761555	-73.867470	2014-08-01 04:00:03	8939	4113.61258334366	0	IN_PROGRESS	MTABC_Q49	MTABC_6585388-LGPC4-LG_C4-Weekday-77	4.60018467464397	MTA_550640
40.681338	-73.871543	2014-08-01 04:00:03	9389	7477.088004300196	1	IN_PROGRESS	MTA NYCT_B13	MTA NYCT_GA_C4-Weekday-141000_Q59_921	137.32626946727396	MTA_301499
40.596993	-73.973203	2014-08-01 04:00:03	9644	6327.429760426639	1	IN_PROGRESS	MTA NYCT_B3	MTA NYCT_UP_C4-Weekday-SDon-141000_B3_133	146.08428705794358	MTA_300274
40.892346	-73.854262	2014-08-01 04:00:04	309	1897.9581150935119	1	IN_PROGRESS	MTA NYCT_BX31	MTA NYCT_WF_C4-Weekday-143000_BX31_122	3.932098276549368	MTA_102072
40.693088	-74.000612	2014-08-01 04:00:04	442	11928.335109074236	0	LAYOVER_DURING	MTA NYCT_B63	MTA NYCT_JG_C4-Weekday-138000_B63_125	2.9426633388502523	MTA_308616
40.682041	-73.943683	2014-08-01 04:00:04	476	6860.318306938703	1	IN_PROGRESS	MTA NYCT_B43	MTA NYCT_JG_C4-Weekday-141000_B16_15	222.5884582641811	MTA_303774
40.759034	-73.978811	2014-08-01 04:00:04	2444	1314.0308661226916	1	IN_PROGRESS	MTA NYCT_X1	MTA NYCT_YU_C4-Weekday-142600_MISC_176	349.579953064497	MTA_404873
40.684021	-73.846270	2014-08-01 04:00:04	3172	19810.060403295298	0	IN_PROGRESS	MTABC_QM15	MTABC_6524794-FRPC4-FR_C4-Weekday-12-SDon	0	MTA_553160
40.887432	-73.860596	2014-08-01 04:00:04	3305	22783.439354356567	0	IN_PROGRESS	MTABC_BXM11	MTABC_6538422-YOPC4-YO_C4-Weekday-30	34.063939750776626	MTA_102762
40.729044	-73.826800	2014-08-01 04:00:04	3514	2186.0267982999503	0	IN_PROGRESS	MTABC_Q64	MTABC_6548182-BPPC4-BP_C4-Weekday-05	161.5935600775556	MTA_551822
40.590881	-74.158459	2014-08-01 04:00:04	4017	3980.4704738794826	0	IN_PROGRESS	MTA NYCT_S61	MTA NYCT_YU_C4-Weekday-139500_MISC_180	202.08037592988694	MTA_202697
40.900154	-73.839689	2014-08-01 04:00:04	4415	4303.5713994232065	1	IN_PROGRESS	MTA NYCT_BX16	MTA NYCT_GH_C4-Weekday-142500_BX16_20	295.80136497548665	MTA_104256
40.765709	-73.918639	2014-08-01 04:00:04	4483	7124.27942002465	1	IN_PROGRESS	MTABC_Q18	MTABC_6584806-LGPC4-LG_C4-Weekday-77	42.11963231123809	MTA_550602
40.689626	-73.972662	2014-08-01 04:00:04	4518	6804.43557191264	1	IN_PROGRESS	MTA NYCT_B38	MTA NYCT_FP_C4-Weekday-141100_B38_130	241.10609352482788	MTA_301933
40.679831	-73.773807	2014-08-01 04:00:04	4673	4588.006829094709	0	IN_PROGRESS	MTA NYCT_Q85	MTA NYCT_JA_C4-Weekday-141800_MISC_540	73.09181737699691	MTA_500637
40.614537	-73.928137	2014-08-01 04:00:04	5136	11179.018496745824	1	IN_PROGRESS	MTA NYCT_B41	MTA NYCT_FB_C4-Weekday-SDon-137700_B46_207	216.7171672466393	MTA_303341
40.701563	-74.012056	2014-08-01 04:00:04	5561	13865.925555883441	1	LAYOVER_DURING	MTA NYCT_M15	MTA NYCT_OS_C4-Weekday-135800_M15_44	15.137799785035895	MTA_803070
40.857292	-73.868428	2014-08-01 04:00:04	5801	7675.577678921312	1	IN_PROGRESS	MTA NYCT_BX12	MTA NYCT_GH_C4-Weekday-141500_BX29_508	1118.342688203098	MTA_100843
40.804348	-73.955242	2014-08-01 04:00:04	6408	2971.1171451309638	1	IN_PROGRESS	MTA NYCT_M7	MTA NYCT_MV_C4-Weekday-142000_M116_908	0	MTA_401079
40.691775	-73.743980	2014-08-01 04:00:04	6458	14904.184475359347	1	IN_PROGRESS	MTA NYCT_Q27	MTA NYCT_QV_C4-Weekday-138000_Q27_15	250.91395684479357	MTA_500492
40.701948	-73.881116	2014-08-01 04:00:04	6499	2564.8345602930367	0	IN_PROGRESS	MTA NYCT_Q55	MTA NYCT_FP_C4-Weekday-142700_B54_223	0	MTA_504334
40.663383	-73.893781	2014-08-01 04:00:04	6525	7061.047031814145	1	IN_PROGRESS	MTA NYCT_B20	MTA NYCT_FP_C4-Weekday-141000_B38_129	0	MTA_302035
40.583687	-73.950610	2014-08-01 04:00:04	7600	3151.1627101753547	1	IN_PROGRESS	MTA NYCT_B4	MTA NYCT_JG_C4-Weekday-142600_B4_22	9.241531533367379	MTA_300366
40.817415	-73.948015	2014-08-01 04:00:04	7631	0	0	LAYOVER_DURING	MTA NYCT_BX33	MTA NYCT_WF_C4-Weekday-144000_BX33_110	0	MTA_403717
40.849712	-73.934558	2014-08-01 04:00:04	7661	11509.9335030629	1	IN_PROGRESS	MTA NYCT_BX36	MTA NYCT_WF_C4-Weekday-136100_BX36_158	54.205787795435754	MTA_404324
40.822022	-73.911788	2014-08-01 04:00:04	7704	2000.684869534627	0	IN_PROGRESS	MTA NYCT_BX21	MTA NYCT_WF_C4-Weekday-143000_BX21_36	210.6251629772596	MTA_103919
40.826207	-73.920606	2014-08-01 04:00:04	7724	3685.6031841064105	0	IN_PROGRESS	MTA NYCT_BX6	MTA NYCT_WF_C4-Weekday-140800_BX6_49	234.9486704999872	MTA_100366
40.707602	-73.795521	2014-08-01 04:00:04	9364	6781.024472515732	1	LAYOVER_DURING	MTA NYCT_Q2	MTA NYCT_QV_C4-Weekday-140500_MISC_296	3.5314927883555356	MTA_501318
40.714689	-73.831400	2014-08-01 04:00:04	9534	12578.824125116407	1	LAYOVER_DURING	MTA NYCT_Q46	MTA NYCT_QV_C4-Weekday-140000_MISC_302	21.624186183522397	MTA_504489
40.711085	-73.950637	2014-08-01 04:00:04	9576	14402.604737521193	1	IN_PROGRESS	MTA NYCT_Q54	MTA NYCT_FP_C4-Weekday-140000_Q58_263	30.682871227370924	MTA_308271
40.824234	-73.909097	2014-08-01 04:00:05	306	3607.3745337924192	1	IN_PROGRESS	MTA NYCT_BX6	MTA NYCT_WF_C4-Weekday-142000_BX6_52	242.49982094926236	MTA_103910
40.635409	-73.994323	2014-08-01 04:00:05	409	3242.051912080802	0	IN_PROGRESS	MTA NYCT_B11	MTA NYCT_JG_C4-Weekday-142500_B11_32	64.25003497360012	MTA_301175
40.664377	-73.990290	2014-08-01 04:00:05	446	7201.615316402866	0	IN_PROGRESS	MTA NYCT_B63	MTA NYCT_JG_C4-Weekday-141000_B35_68	250.05333409743616	MTA_308333
40.582936	-74.096449	2014-08-01 04:00:05	2424	28984.897836554803	1	IN_PROGRESS	MTA NYCT_X1	MTA NYCT_YU_C4-Weekday-137800_X109_124	102.93146724404141	MTA_201110
40.758790	-73.968733	2014-08-01 04:00:05	2915	0.10716729483101517	1	LAYOVER_DURING	MTA NYCT_X10	MTA NYCT_CA_C4-Weekday-143000_MISC_519	0.09906891403079499	MTA_405013
40.602696	-73.754106	2014-08-01 04:00:05	3507	13434.136309160662	0	IN_PROGRESS	MTABC_Q22	MTABC_6524959-FRPC4-FR_C4-Weekday-12-SDon	126.70748250289762	MTA_550825
40.704561	-73.801004	2014-08-01 04:00:05	3555	163.4868810048065	1	IN_PROGRESS	MTABC_Q112	MTABC_6547858-BPPC4-BP_C4-Weekday-05	366.7408411729266	MTA_552409
40.700605	-73.854793	2014-08-01 04:00:05	3655	4102.934744063983	1	IN_PROGRESS	MTABC_Q21	MTABC_6524419-FRPC4-FR_C4-Weekday-12-SDon	161.81014207754924	MTA_550450
40.770844	-73.926925	2014-08-01 04:00:05	4487	4640.66304719045	1	IN_PROGRESS	MTABC_Q69	MTABC_6584141-LGPC4-LG_C4-Weekday-77	145.5284309923445	MTA_550689
40.619646	-73.908308	2014-08-01 04:00:05	4604	0	0	LAYOVER_DURING	MTA NYCT_B41	MTA NYCT_FB_C4-Weekday-SDon-145700_B46_208	0	MTA_308381
40.852809	-73.904522	2014-08-01 04:00:05	4762	11455.212418065872	1	IN_PROGRESS	MTA NYCT_BX40	MTA NYCT_GH_C4-Weekday-139700_BX402_48	136.65829858771758	MTA_102703
40.772017	-73.960823	2014-08-01 04:00:05	5256	4446.438245316371	1	IN_PROGRESS	MTA NYCT_M103	MTA NYCT_OH_C4-Weekday-140700_M101_125	87.27517987880856	MTA_402829
40.816128	-73.916134	2014-08-01 04:00:05	5766	7540.979331554554	1	LAYOVER_DURING	MTA NYCT_BX4	MTA NYCT_GH_C4-Weekday-140000_BX44A_127	28.64547548876726	MTA_103772
40.756832	-73.970076	2014-08-01 04:00:05	5868	6232.43081448201	0	IN_PROGRESS	MTA NYCT_M103	MTA NYCT_OH_C4-Weekday-137700_M101_110	213.8317759250349	MTA_402683
40.865128	-73.928287	2014-08-01 04:00:05	6040	3006.838326700148	1	IN_PROGRESS	MTA NYCT_M100	MTA NYCT_KB_C4-Weekday-141800_M100_338	293.7033454938937	MTA_404839
40.859513	-73.934373	2014-08-01 04:00:05	6383	15801.827703910676	1	LAYOVER_DURING	MTA NYCT_M4	MTA NYCT_MV_C4-Weekday-144500_M11_327	0	MTA_400639
40.821888	-73.945871	2014-08-01 04:00:05	6402	4713.2614336790575	1	IN_PROGRESS	MTA NYCT_M3	MTA NYCT_MV_C4-Weekday-141300_M3_235	101.31554737081751	MTA_400471
40.742365	-73.721811	2014-08-01 04:00:05	6452	10321.938620211717	0	IN_PROGRESS	MTA NYCT_Q46	MTA NYCT_QV_C4-Weekday-141000_Q46_15	20.34407198059489	MTA_503588
40.755023	-73.706478	2014-08-01 04:00:05	6463	59.26168893036811	1	LAYOVER_DURING	MTA NYCT_Q46	MTA NYCT_QV_C4-Weekday-144000_MISC_300	318.53157800071494	MTA_904122
40.772014	-73.965150	2014-08-01 04:00:05	6702	5266.611206713787	0	IN_PROGRESS	MTA NYCT_M2	MTA NYCT_MV_C4-Weekday-142000_M3_239	85.77056989677658	MTA_400030
40.786450	-73.977859	2014-08-01 04:00:05	6733	4626.239352407152	1	IN_PROGRESS	MTA NYCT_M104	MTA NYCT_MQ_C4-Weekday-141500_M104_37	137.5035239856952	MTA_403164
40.614136	-74.111567	2014-08-01 04:00:05	7054	5180.371362757898	0	IN_PROGRESS	MTA NYCT_S66	MTA NYCT_CA_C4-Weekday-142500_MISC_504	44.86147721391171	MTA_200541
40.691835	-73.933976	2014-08-01 04:00:05	9459	5389.81271363226	0	IN_PROGRESS	MTA NYCT_B38	MTA NYCT_GA_C4-Weekday-141600_B60_732	46.40841196338988	MTA_303033
40.717340	-73.735461	2014-08-01 04:00:05	9531	11892.942839148975	1	IN_PROGRESS	MTA NYCT_Q27	MTA NYCT_QV_C4-Weekday-140000_MISC_308	14.269766288209212	MTA_500304
40.619212	-74.022408	2014-08-01 04:00:05	9615	10215.524339760537	0	IN_PROGRESS	MTA NYCT_B1	MTA NYCT_UP_C4-Weekday-SDon-139500_B36_423	263.008390600211	MTA_307501
40.624818	-73.965180	2014-08-01 04:00:06	480	2653.9750855697057	1	IN_PROGRESS	MTA NYCT_B11	MTA NYCT_JG_C4-Weekday-143000_B11_31	29.136028448258003	MTA_307482
40.758363	-73.829193	2014-08-01 04:00:06	646	9920.137510796994	0	IN_PROGRESS	MTABC_Q65	MTABC_6565572-CPPC4-CP_C4-Weekday-30	115.23220547927485	MTA_551051
40.786403	-73.950031	2014-08-01 04:00:06	1002	9730.267543316528	1	IN_PROGRESS	MTA NYCT_M101	MTA NYCT_OH_C4-Weekday-136000_M101_105	141.84986156027298	MTA_403418
40.643064	-74.074092	2014-08-01 04:00:06	4048	25.54549891789793	1	IN_PROGRESS	MTA NYCT_S74	MTA NYCT_CH_C4-Weekday-144000_MISC_886	242.93751443404472	MTA_200176
40.706976	-73.795325	2014-08-01 04:00:06	4151	10.961260335781844	1	IN_PROGRESS	MTABC_Q09	MTABC_6541124-JKPC4-JK_C4-Weekday-05-SDon	342.6272982139635	MTA_550035
40.676624	-73.843522	2014-08-01 04:00:06	4159	6034.207581338735	0	IN_PROGRESS	MTABC_Q41	MTABC_6540889-JKPC4-JK_C4-Weekday-05-SDon	162.14666474159458	MTA_550430
40.760660	-73.861222	2014-08-01 04:00:06	4208	3710.6600681313685	0	IN_PROGRESS	MTA NYCT_Q48	MTA NYCT_CS_C4-Weekday-143000_Q48_2	112.11797339944314	MTA_503083
40.622544	-74.028403	2014-08-01 04:00:06	4252	23882.63758141252	0	LAYOVER_DURING	MTA NYCT_S79+	MTA NYCT_YU_C4-Weekday-138000_MISC_169	0.04097907418690738	MTA_901226
40.746633	-73.891344	2014-08-01 04:00:06	4505	77.44330173656024	0	IN_PROGRESS	MTABC_Q33	MTABC_6583474-LGPC4-LG_C4-Weekday-77	236.01768148285024	MTA_503311
40.727928	-73.891959	2014-08-01 04:00:06	4527	8249.431995860183	1	IN_PROGRESS	MTA NYCT_Q58	MTA NYCT_FP_C4-Weekday-141500_Q54_135	17.564017106789834	MTA_503530
40.669282	-73.950548	2014-08-01 04:00:06	4607	4860.6888638891105	1	IN_PROGRESS	MTA NYCT_B44	MTA NYCT_FB_C4-Weekday-SDon-141500_B44_37	0	MTA_303460
40.674048	-73.764274	2014-08-01 04:00:06	4661	4909.627114474173	1	IN_PROGRESS	MTA NYCT_Q85	MTA NYCT_JA_C4-Weekday-142600_MISC_552	10.064337448457081	MTA_500166
40.673438	-74.010382	2014-08-01 04:00:06	4702	167.71567378270265	0	LAYOVER_DURING	MTA NYCT_B57	MTA NYCT_GA_C4-Weekday-144100_B13_19	191.11786082215258	MTA_306086
40.641858	-73.929331	2014-08-01 04:00:06	4960	3747.155254472942	0	IN_PROGRESS	MTA NYCT_B46	MTA NYCT_FB_C4-Weekday-SDon-142300_B46_203	17.56932805391989	MTA_303603
40.746526	-74.001658	2014-08-01 04:00:06	5292	991.7938040689187	0	IN_PROGRESS	MTA NYCT_M23	MTA NYCT_MQ_C4-Weekday-143400_M23_22	66.72833920964331	MTA_402125
40.880835	-73.909846	2014-08-01 04:00:06	5576	0	1	LAYOVER_DURING	MTA NYCT_BX1	MTA NYCT_KB_C4-Weekday-144400_BX2_242	0	MTA_104109
40.726190	-73.989273	2014-08-01 04:00:06	5638	9860.94246355645	1	IN_PROGRESS	MTA NYCT_M15	MTA NYCT_OS_C4-Weekday-139400_M15_49	119.22810938736075	MTA_401786
40.860293	-73.891113	2014-08-01 04:00:06	5671	97.12844733497695	1	IN_PROGRESS	MTA NYCT_BX15	MTA NYCT_WF_C4-Weekday-143200_BX15_45	136.4070313355587	MTA_104019
40.830014	-73.825423	2014-08-01 04:00:06	5742	3401.0511077357514	1	IN_PROGRESS	MTA NYCT_BX40	MTA NYCT_GH_C4-Weekday-142800_BX402_49	0	MTA_102664
40.751674	-73.992215	2014-08-01 04:00:06	5851	2194.453660935411	1	IN_PROGRESS	MTA NYCT_M34+	MTA NYCT_MQ_C4-Weekday-142500_SBS34_29	135.60432974482683	MTA_401848
40.842416	-73.876939	2014-08-01 04:00:06	5928	21776.50670185469	0	IN_PROGRESS	MTA NYCT_Q44	MTA NYCT_CS_C4-Weekday-137000_Q44_98	19.639937752213882	MTA_103996
40.861790	-73.824435	2014-08-01 04:00:06	6079	15474.546007212644	0	IN_PROGRESS	MTA NYCT_BX28	MTA NYCT_GH_C4-Weekday-138700_BX238_42	352.4812466689327	MTA_101732
40.764951	-73.745471	2014-08-01 04:00:06	6140	7857.1536102435675	0	IN_PROGRESS	MTA NYCT_Q12	MTA NYCT_CS_C4-Weekday-141500_Q12_11	72.18505019107397	MTA_500885
40.620017	-74.076787	2014-08-01 04:00:06	6248	8350.954110062587	0	IN_PROGRESS	MTA NYCT_S52	MTA NYCT_CA_C4-Weekday-142500_S4252_310	59.46599387641618	MTA_201060
40.710435	-73.793890	2014-08-01 04:00:06	6435	8651.289258675642	1	IN_PROGRESS	MTA NYCT_Q43	MTA NYCT_QV_C4-Weekday-141000_MISC_295	225.25374492374976	MTA_502131
40.718783	-73.734565	2014-08-01 04:00:06	6447	6813.248917899278	0	IN_PROGRESS	MTA NYCT_Q36	MTA NYCT_QV_C4-Weekday-141000_MISC_306	5.158081944442529	MTA_503058
40.818868	-73.944795	2014-08-01 04:00:06	6669	1535.395692597318	1	IN_PROGRESS	MTA NYCT_M10	MTA NYCT_MV_C4-Weekday-143500_M7_746	92.56509633903624	MTA_401313
40.818665	-73.955937	2014-08-01 04:00:06	6684	14.729821451910539	1	LAYOVER_DURING	MTA NYCT_M11	MTA NYCT_MV_C4-Weekday-144000_M5_248	206.21750032660202	MTA_403447
40.657802	-74.003861	2014-08-01 04:00:06	7595	5975.344864334853	0	IN_PROGRESS	MTA NYCT_B37	MTA NYCT_JG_C4-Weekday-142000_B37_315	179.48276983751566	MTA_302903
40.674405	-73.735615	2014-08-01 04:00:06	8057	1160.7573736831328	1	IN_PROGRESS	MTA NYCT_Q5	MTA NYCT_JA_C4-Weekday-143600_MISC_554	95.51252046026275	MTA_500576
40.699613	-73.941507	2014-08-01 04:00:06	9521	11746.964223365303	0	LAYOVER_DURING	MTA NYCT_B47	MTA NYCT_GA_C4-Weekday-138500_B38_228	0.09617110811086604	MTA_308312
40.625847	-73.993508	2014-08-01 04:00:07	386	7991.639566508791	1	IN_PROGRESS	MTA NYCT_B9	MTA NYCT_JG_C4-Weekday-141300_B9_27	103.75380317818781	MTA_307499
40.704937	-73.801197	2014-08-01 04:00:07	3551	245.27200030676613	0	IN_PROGRESS	MTABC_Q110	MTABC_6547006-BPPC4-BP_C4-Weekday-05	282.21693508209137	MTA_553036
40.702298	-73.804118	2014-08-01 04:00:07	3667	1156.0652990643575	1	IN_PROGRESS	MTABC_Q09	MTABC_6541123-JKPC4-JK_C4-Weekday-05-SDon	201.7616669281415	MTA_502145
40.761127	-73.957674	2014-08-01 04:00:07	3898	3600.8308183962363	0	IN_PROGRESS	MTA NYCT_M31	MTA NYCT_OS_C4-Weekday-141500_M31_24	39.49489835934219	MTA_402330
40.747782	-73.969724	2014-08-01 04:00:07	3914	3352.6065741170314	0	LAYOVER_DURING	MTA NYCT_M42	MTA NYCT_MQ_C4-Weekday-140700_M42_26	17.566748032244504	MTA_903046
40.773988	-73.871510	2014-08-01 04:00:07	4027	8434.527111068586	0	IN_PROGRESS	MTABC_Q70	MTABC_6583219-LGPC4-LG_C4-Weekday-77	89.22882156235573	MTA_503850
40.872950	-73.852337	2014-08-01 04:00:07	4081	8598.369347514788	1	IN_PROGRESS	MTA NYCT_BX28	MTA NYCT_GH_C4-Weekday-141500_BX26_121	153.15447091223905	MTA_101929
40.882101	-73.836508	2014-08-01 04:00:07	4082	4903.6887350091565	0	IN_PROGRESS	MTA NYCT_BX30	MTA NYCT_GH_C4-Weekday-140000_BX30_226	371.83165992214344	MTA_101972
40.754357	-73.947684	2014-08-01 04:00:07	4177	6752.77894456574	1	IN_PROGRESS	MTA NYCT_Q32	MTA NYCT_CS_C4-Weekday-141500_Q32_27	1641.7825320774646	MTA_402441
40.734918	-73.793284	2014-08-01 04:00:07	4217	8670.871889529571	1	IN_PROGRESS	MTA NYCT_Q31	MTA NYCT_CS_C4-Weekday-141500_MISC_814	167.73190995191544	MTA_501503
40.877896	-73.844862	2014-08-01 04:00:07	4331	7709.666276843607	1	IN_PROGRESS	MTA NYCT_BX30	MTA NYCT_GH_C4-Weekday-141000_BX30_227	55.28361182275694	MTA_103000
40.867903	-73.920341	2014-08-01 04:00:07	4791	12843.482633486798	1	LAYOVER_DURING	MTA NYCT_BX12	MTA NYCT_GH_C4-Weekday-138000_BX12_22	0.30454583835671656	MTA_402611
40.706883	-73.791022	2014-08-01 04:00:07	4903	1805.7694305633195	0	IN_PROGRESS	MTA NYCT_Q30	MTA NYCT_JA_C4-Weekday-143500_MISC_531	156.8512486812033	MTA_501422
40.761006	-73.968752	2014-08-01 04:00:07	5229	1381.5587286475493	1	IN_PROGRESS	MTA NYCT_M57	MTA NYCT_MQ_C4-Weekday-143000_M72_120	66.1800665299379	MTA_403617
